trackid,obstime,positionx,positiony,positionz,orientationw,variancex,variancey
17540704,1509771164.991677,54.501465864844754,9.159518241882324,-51.05895996093751,0.9465219514222506,0.031484727363056297,0.03293982359080589
17541500,1509771164.991677,49.12797636930758,0.23807604610919952,-51.46360397338902,0.9671034310475651,0.054917297088754709,0.070145704114542004
17535902,1509771165.091761,47.83604520687537,0.21130584180355072,-50.7380332946781,0.1447807476955955,0.055763545276161945,0.04616585418659061
17540704,1509771165.091761,54.60678966139881,9.189545631408691,-51.08197021484377,0.9522821061264686,0.02970194489932293,0.031674894047397477
17541500,1509771165.091761,49.14728000682264,0.23807604610919952,-51.46360397338902,0.8142989402907391,0.05996075398300426,0.081825908457657665
17535902,1509771165.19184,47.863037183071775,0.21130584180355072,-50.7380332946781,0.16017624438687111,0.0626187052862828,0.048731278232191276
17540704,1509771165.19184,54.63443272560308,9.14908218383789,-51.07843780517577,0.9660012883302913,0.033935629527672921,0.031982207568828629
17541500,1509771165.19184,49.1643017876383,0.23807604610919952,-51.46360397338902,0.8670860693088901,0.065706639983964504,0.094080195868942687
17535902,1509771165.291935,47.884137446391016,0.21130584180355072,-50.7380332946781,0.19371296591893378,0.069649416435455372,0.051805787316358862
17540704,1509771165.291935,54.75540032444982,9.193819999694824,-51.012134552001946,0.969707952862574,0.028500082719468162,0.026490884283844537
17541500,1509771165.291935,49.1859275403456,0.23807604610919952,-51.46360397338902,0.8909303181430598,0.071898626899742565,0.11055294954568926
17535902,1509771165.392603,47.9028124694069,0.21130584180355072,-50.7380332946781,0.973204847008743,0.077175501867592464,0.056645596150044483
17540704,1509771165.392603,54.77882789853829,8.990509033203125,-50.991363525390646,0.9783837996808155,0.029544696211253569,0.025239856148697986
17541500,1509771165.392603,49.20539276745337,0.23807604610919952,-51.46360397338902,0.9093484513306653,0.079420973324754479,0.12552007708382643
17535902,1509771165.49209,47.92243265164186,0.21130584180355072,-50.7380332946781,0.963061019925123,0.083560161459813889,0.060016181281187797
17540704,1509771165.49209,54.865683518286126,8.990509033203125,-50.991363525390945,0.9724808057033941,0.031197510640627903,0.026131977737854035
17541500,1509771165.49209,49.59034875322395,0.3425450325012207,-51.39398956298828,0.9208260226135038,0.02904927939354375,0.03599724230559688
17535902,1509771165.592846,47.9454553534142,0.21130584180355072,-50.7380332946781,0.9857665580037724,0.092808883885844101,0.06313291468976244
17540704,1509771165.592846,54.923430316565856,8.990509033203125,-50.991363525390945,0.9722240981882782,0.032702609321846571,0.027406798274470453
17541500,1509771165.592846,49.763824977608174,0.3425450325012207,-51.39398956298872,0.9846166020010647,0.047330621508065197,0.063620235035480546
17535902,1509771165.692299,47.965933690309754,0.21130584180355072,-50.7380332946781,0.9771141540616902,0.10242647209842519,0.067471988283064471
17540704,1509771165.692299,54.985407457928744,8.990509033203125,-50.991363525390945,0.9686973990868205,0.035036760601256767,0.029071262240478454
17541500,1509771165.692299,49.74679905362591,0.27076196670532227,-51.442684173583984,0.9944714842462993,0.028028823947137089,0.02749365799712622
17535902,1509771165.792353,47.98839048472416,0.21130584180355072,-50.7380332946781,0.9974382228544331,0.11352876191952907,0.071332883041102441
17540704,1509771165.792353,55.03972924360898,8.854158401489258,-50.91360855102539,0.9677119224891502,0.027272639814151733,0.031710697922872753
17541500,1509771165.792353,49.85815642086581,0.27076196670532227,-51.44268417358465,0.9915588075044403,0.031665140869309633,0.039315556212859613
17535902,1509771165.892482,48.00650954256143,0.21130584180355072,-50.7380332946781,0.9946574667029046,0.12296434831503181,0.076859294682505894
17540704,1509771165.892482,55.11753554383216,8.854158401489258,-50.91360855102575,0.9653440035294107,0.02707265349428814,0.033908750687671019
17541500,1509771165.892482,49.95050120157529,0.27076196670532227,-51.44268417358465,0.9935501116098537,0.038703900642572266,0.068154326198342413
17535902,1509771165.992543,48.02838121092992,0.21130584180355072,-50.7380332946781,0.9968343000052539,0.13249779014386467,0.082033339328559399
17540704,1509771165.992543,55.413269517504766,8.581449508666992,-51.3026466369629,0.9557663577909467,0.032240507454731594,0.029050122897505803
17541500,1509771165.992543,50.03215911995711,0.27076196670532227,-51.44268417358465,0.9972200829042972,0.049217998370447963,0.1212904328918081
17535902,1509771166.092604,48.05288279205081,0.21130584180355072,-50.7380332946781,0.9931202780595341,0.14603367749018675,0.088647262615229941
17540704,1509771166.092604,55.32205886342889,8.64111328125,-50.935695648193374,0.9638654273691984,0.032230602261795485,0.02469611881000525
17541500,1509771166.092604,50.1291324165773,0.27076196670532227,-51.44268417358465,0.9997285677778737,0.071507824013146662,0.19200103619719172
17541800,1509771166.192713,47.31978664162124,2.0018827921710916,-50.98530197143557,0.9844859290053445,0.028157677270790708,0.029288345149661332
17540704,1509771166.192713,55.42068504644998,8.526069641113281,-51.26966857910156,0.9601769667051422,0.033451259516754567,0.023511829784625685
17541500,1509771166.192713,50.23503085219515,0.27076196670532227,-51.44268417358465,0.9994336181872332,0.11031571842234562,0.26898148027181223
17541800,1509771166.292931,47.19814306377251,2.0509603024958802,-50.984283447265625,0.19056722824497824,0.027041777274792365,0.03207869738204043
17540704,1509771166.292931,55.479019907767594,8.602839469909668,-51.342342376709,0.9532380833639382,0.030180640251675068,0.030664275757897385
17541500,1509771166.292931,50.3138423964607,0.27076196670532227,-51.44268417358465,0.996352455009239,0.13636237587364888,0.40075778661289102
17541800,1509771166.392867,47.48478226250868,2.109069390269576,-51.00491333007812,0.9950034216279373,0.033292468649331275,0.02937178804227324
17540704,1509771166.392867,55.545153326407636,8.428608894348145,-51.342681884765604,0.9550399147968582,0.030031701554511958,0.027234052182447958
17541500,1509771166.392867,50.4164653574566,0.27076196670532227,-51.44268417358465,0.9902623697056554,0.18202447824747456,0.54512748816367118
17540704,1509771168.995161,54.783899508963636,8.724824905395508,-51.13753890991225,0.9998867755410813,0.25870974503407901,0.049196399806773372
17540704,1509771169.095307,54.73043738043904,8.724824905395508,-51.13753890991225,0.7216137108407437,0.45675901343366321,0.066516048606428707
17540704,1509771169.195313,54.6516433646081,8.724824905395508,-51.13753890991225,0.4853878254588853,0.67944132660278045,0.095306634047495078
17540704,1509771169.295434,54.57947436573051,8.724824905395508,-51.13753890991225,0.2344672454621519,0.96064216332100205,0.13144874281570224
17540704,1509771169.39545,54.49210256907351,8.724824905395508,-51.13753890991225,0.143890355324707,1.2518077198158906,0.17167300106416775
17542500,1509771173.098647,51.11688529152703,2.219908347916507,-50.94157791137694,0.9953198981342913,0.028160093168226173,0.02897444373102144
17542300,1509771173.098647,51.602333497168026,3.306915283203125,-50.9643440246582,0.9995136081933945,0.029205997910715549,0.026076588646850193
17542500,1509771173.198713,51.25551024962365,2.2194387051436033,-50.86524200439453,0.999998565306874,0.026795647453841148,0.028643068471913297
17542300,1509771173.198713,51.69366105694208,3.324753522872925,-50.9816093444824,0.9981508475886616,0.02759287779266284,0.028021422525030117
17542500,1509771173.298795,51.33145560278095,2.1533386548418028,-50.86545944213866,0.9365648269545008,0.035249061363756114,0.032184438676215198
17542300,1509771173.298795,51.72875365156234,3.2416632175445557,-50.92914581298832,0.993959627467579,0.028614656104933391,0.03099983412182868
17542300,1509771173.398895,51.87469900092224,3.2413246631622314,-50.66844177246092,0.9767790814866316,0.031818841408704952,0.024218076164950704
17542500,1509771173.398895,51.474019500047426,2.1269588470458984,-50.89225387573242,0.9974984041615157,0.03281741125505027,0.025888359498845808
17542300,1509771173.498962,51.84217470263468,3.1928961277008057,-50.91595840454104,0.9647979836952364,0.028648811837712753,0.025899502795114278
17542500,1509771173.498962,51.51390470775378,2.000633955001831,-51.007484436035206,0.9977324873142762,0.031117222745433222,0.026418134687956063
17542300,1509771173.599056,51.9585397251865,3.1838626861572266,-50.89168167114258,0.939310941345713,0.033265642565362269,0.026388376683990925
17542500,1509771173.599056,51.66953315184459,1.9542877674102783,-50.94084167480469,0.8648627100259503,0.02694289406137498,0.02241698210300035
17542300,1509771173.699204,51.981960701844265,3.1343469619750977,-50.99647140502926,0.9264631508259553,0.020834560247934491,0.025155050859150079
17542500,1509771173.699204,51.77158111354639,1.9077235460281372,-51.04887771606447,0.9529008137408349,0.031305871067169332,0.029482626828847419
17542300,1509771173.799249,52.164736316265916,3.1498806476593018,-50.847656249999986,0.9045096693472815,0.026989131050503552,0.02473862197648205
17542500,1509771173.799249,51.902878646700664,1.867195963859558,-51.06248474121094,0.9800133333604877,0.032029895595572677,0.031737618278258488
17542300,1509771173.899376,52.24515591186885,3.128443717956543,-50.93643951416016,0.9191663746050391,0.022592422584053272,0.027308740651289163
17542500,1509771173.899376,51.99825553170693,1.7962090969085693,-51.01754379272462,0.9899255444472596,0.029757292226283764,0.026476862356225098
17542300,1509771173.999467,52.329604461088714,3.1245381832122803,-50.856258392334,0.9273855996915695,0.026485541342637309,0.032919641126484114
17542500,1509771173.999467,52.080755557143966,1.7107999324798584,-51.118209838867166,0.9902767771370875,0.026157985665175659,0.024719384705602077
17542500,1509771174.099498,52.23534897115362,1.6509322026312445,-51.11026000976561,0.9797477931978562,0.02698738071674359,0.029863731928965187
17542300,1509771174.099498,52.43424040442761,3.052093240315519,-50.80276489257816,0.9377160590186123,0.025083666744650353,0.02653619623862024
17542300,1509771174.199569,52.42665155193716,3.0495855808258057,-50.87319946289067,0.9419910292853167,0.026668986432320328,0.029445964305715916
17542500,1509771174.199569,52.32049059924618,1.5570333003997803,-50.980140686035206,0.9753886825092699,0.02457462437133066,0.030406621826887428
17542300,1509771174.299663,52.523719903098964,2.9941561222076416,-50.86222457885739,0.9386517209166224,0.026541358088734663,0.028899857521172575
17542500,1509771174.299663,52.4138833134119,1.4722951650619507,-50.900939941406286,0.9635236868723936,0.031737190714959118,0.02434268223999644
17542300,1509771174.40129,52.53121210132888,2.981778144836426,-50.91144943237303,0.937470564256609,0.026098100590496109,0.026251862947215147
17542500,1509771174.40129,52.50846950573095,1.4330976009368896,-51.02118682861325,0.9506000643927061,0.024071505470531964,0.025673827063284294
17542300,1509771174.499863,52.61218725911568,2.8461833000183105,-50.812107086181655,0.9324964105946187,0.027152480920036998,0.03501647725477311
17542500,1509771174.499863,52.666481654598996,1.3350963592529297,-50.94359588623045,0.9531168588279416,0.028028286368783212,0.032521139398571972
17542300,1509771174.600154,52.67912394485136,2.788642644882202,-50.866832733154304,0.9203898552916182,0.029361569835760715,0.029370506988553785
17542500,1509771174.600154,52.815749344285585,1.3066794872283936,-50.89709854125976,0.9575417019194375,0.028082831581302668,0.031112487038810404
17542700,1509771174.700598,52.90581983843867,0.1924084355276029,-50.81684494018552,0.5898995021940369,0.025309217720812821,0.028146567407389658
17542300,1509771174.700598,52.69436557602209,2.735909938812256,-50.924888610839844,0.9076109762970572,0.03280192346448102,0.032563890406558708
17542500,1509771174.700598,52.889361932403006,1.2258093357086182,-50.97264862060547,0.9700029323026235,0.029159540975485936,0.026139268372628342
17542700,1509771174.800094,52.97549831870085,0.25795670922385294,-50.785758972167955,0.9296139424600152,0.035299239528343442,0.028269757351072393
17542300,1509771174.800094,52.723881906664566,2.6843528747558594,-50.784221649169915,0.891393729202483,0.027094223914825386,0.022019755266645204
17542500,1509771174.800094,52.95580110345803,1.2152379751205444,-51.051643371582045,0.9719374503492546,0.03312376660112442,0.021032390621070794
17542500,1509771188.411842,59.79860961526213,1.7606779336929321,-50.90614318847658,0.9329323313139871,0.033135494122662659,0.024406065740734683
17542900,1509771188.411842,60.18404012068423,20.489477157592773,-51.042919158935504,0.744976448391733,0.033042487123678625,0.030144363039972054
17543300,1509771188.411842,60.14125456438869,0.4082396924495697,-51.05099487304686,0.9758913665530072,0.028014270818435636,0.026305442850572822
17544000,1509771188.411842,71.4612772280544,38.93885040283203,-52.02205657958996,0.6089759707955611,0.031599851589051917,0.032367887824734584
17542500,1509771188.511886,59.74628197248328,1.9660948514938354,-50.88467025756835,0.9973776210964057,0.036954608436038296,0.02844863163021543
17542900,1509771188.511886,60.15712577721334,20.4951171875,-51.22323989868161,0.7599311075796918,0.026099149155110659,0.028286066173352917
17543300,1509771188.511886,59.78147397768479,1.0280605554580688,-50.80234527587891,0.9454419020932249,0.040187239866375624,0.035137023561407479
17544000,1509771188.511886,71.46730248470813,38.93885040283203,-52.02205657958996,0.6972071608012597,0.033273201354497378,0.034200566784836961
17542500,1509771188.611973,59.89398220204974,1.7638705968856812,-50.75239562988284,0.9534171148812473,0.026138225537839614,0.035889512153355584
17542900,1509771188.611973,60.16746195226674,20.41416358947754,-51.33243942260742,0.7979617745026387,0.029213819254700839,0.029458920080025215
17543300,1509771188.611973,59.73779412403844,1.0106576681137085,-50.8967933654785,0.6931940561594808,0.025811945307980057,0.028983585447459399
17544000,1509771188.611973,71.46703100289272,38.93885040283203,-52.02205657958996,0.8310649798444102,0.033794642457375602,0.035909985585742057
17544100,1509771188.71391,72.7167140848855,17.165880451055333,-52.169742584228544,0.9996813548667828,0.028057186821738342,0.02723887685678756
17542500,1509771188.71391,59.943669002715886,1.7775217294692993,-50.75505828857424,0.9948218810220841,0.029776372556717889,0.023695954344050699
17542900,1509771188.71391,60.21775918340203,20.28655433654785,-51.247184753417955,0.6819180938304494,0.037036966432513543,0.025583415710789439
17543300,1509771188.71391,59.85429919116162,1.0106576681137085,-50.89679336547878,0.5996350018133942,0.034130334492013636,0.03028392292551817
17544000,1509771188.71391,71.46479339774339,38.93885040283203,-52.02205657958996,0.7385335461553149,0.034490071023180829,0.039084880050331491
17544100,1509771188.812165,72.67357030963417,17.492699222840503,-51.54558944702149,0.6592132231327278,0.028136275231890877,0.03573695024385394
17542500,1509771188.812165,59.97515173189011,1.8161147832870483,-50.683818817138686,0.9531376024494367,0.031292105563931485,0.027234142927124717
17542900,1509771188.812165,60.218546190381375,20.204608917236328,-51.400928497314425,0.8430444141193345,0.027372141177258415,0.026851036250973181
17543300,1509771188.812165,59.949341953182305,1.0106576681137085,-50.89679336547878,0.5783332966065488,0.061421250634461806,0.03992599429699039
17544000,1509771188.812165,71.46746462797041,38.93885040283203,-52.02205657958996,0.6243845008224277,0.036822896000850688,0.041383896662869353
17544100,1509771188.912221,72.62099364112215,17.599348784177742,-51.56577301025393,0.5281225345471743,0.022084718307128055,0.034381636620572718
17542900,1509771188.912221,60.30214448112091,20.115375518798828,-51.21389007568362,0.7980270832339594,0.024301132516709074,0.038865221011242325
17543300,1509771188.912221,59.864263058204955,0.31077346205711365,-51.08940887451172,0.6624251093931077,0.031011208763427642,0.058015094540156548
17544000,1509771188.912221,71.46851022524893,38.93885040283203,-52.02205657958996,0.7612190473978344,0.039980863559730274,0.045065049651079936
17542500,1509771188.912221,60.01735647994945,1.7942430973052979,-50.76323318481449,0.9766829784905273,0.029323055493956741,0.03177982422908035
17544100,1509771189.012397,72.50552666191268,18.001300247220634,-51.52703857421878,0.6016229453988378,0.030427425000109851,0.041725326783572721
17542500,1509771189.012397,60.0982600341679,2.055962085723877,-50.780879974365234,0.9886266077274586,0.039338274777645885,0.02674929294746594
17542900,1509771189.012397,60.27241794414515,20.143144607543945,-51.20974731445315,0.799375310066575,0.029605782764478752,0.031850372760255589
17543300,1509771189.012397,59.78316934557286,1.218263030052185,-50.998546600341825,0.7723028110410302,0.027887080766380506,0.042096947380277902
17544000,1509771189.012397,71.43257777677721,39.02178955078125,-51.73371505737303,0.6256287486989558,0.027718833828545588,0.027673786251905752
17542500,1509771189.112389,60.215383412530045,1.9056777954101562,-50.732662200927734,0.9957110096279679,0.026944216434397063,0.031742547273530243
17542900,1509771189.112389,60.30264849630379,20.03363037109375,-51.21060562133788,0.8325818205702554,0.025086805865837988,0.030944020164725347
17543300,1509771189.112389,59.79364074753566,1.218263030052185,-50.998546600342195,0.6253594572905445,0.038393036874140987,0.20050761326715708
17544000,1509771189.112389,71.41897923296249,39.02178955078125,-51.73371505737316,0.6099907546078532,0.027634511699684981,0.034401465615294981
17544100,1509771189.112389,72.50848671557283,18.011381149291992,-51.613155364990256,0.7515390607170477,0.025841591815943601,0.026879028247248943
17542500,1509771191.814727,61.256119888528175,1.9484494924545288,-51.03131103515625,0.9997039378309348,0.031818604924801132,0.027601009996070281
17542900,1509771191.814727,60.78003915618653,17.910085678100586,-50.860088348388715,0.7071849329665187,0.027730581554452679,0.025811979411846049
17544200,1509771191.814727,60.81837492478894,1.0633618831634521,-50.910385131836506,0.2627097893574239,0.037644025742278681,0.027971497915578087
17542500,1509771191.914867,61.228369393129746,2.048124313354492,-51.124011993408246,0.9996892779760871,0.027670985617896975,0.028290903183013118
17542900,1509771191.914867,60.77272715257396,17.886831283569336,-50.84955596923829,0.7322877984790259,0.028538794555771244,0.029492189500132618
17544200,1509771191.914867,60.750554625630485,1.0633618831634521,-50.910385131836506,0.21214308226339537,0.038824122983397845,0.031685917288701133
17542500,1509771192.015067,61.30272112211981,1.9090723991394043,-51.106117248535114,0.9994327493326807,0.036286227145185701,0.023575643436137252
17542900,1509771192.015067,60.75167805406479,17.771068572998047,-51.011222839355476,0.7387742178914649,0.022716625829750474,0.028247018824987074
17544200,1509771192.015067,60.67578984920605,1.0633618831634521,-50.910385131836506,0.5331815918995321,0.042586679566074495,0.040044700744043281
17542500,1509771192.114993,61.381970182231655,1.9090723991394043,-51.10611724853549,0.9995324262841119,0.03783337584748736,0.024507569317985908
17542900,1509771192.114993,60.757230866997496,17.737140655517578,-50.86438751220706,0.7857823998593919,0.027429480382336429,0.026535080001389207
17544200,1509771192.114993,60.60515310626704,1.0633618831634521,-50.910385131836506,0.5531094017659657,0.049535523708937483,0.046937321821908469
17542500,1509771192.215132,61.37815860568732,1.8176746368408203,-50.889736175537095,0.9995135788851796,0.024846328794567742,0.027042441871661521
17542900,1509771192.215132,60.757596085554184,17.737140655517578,-50.86438751220726,0.7387276719234072,0.028408725669976712,0.02765054209785827
17544200,1509771192.215132,60.984114449439524,0.9686024188995361,-50.930599212646484,0.5436287389084254,0.037156548505374087,0.049947796798747814
17542500,1509771194.817351,62.86505610516549,2.016616106033325,-50.85179901123053,0.9843683981529624,0.038484981650692959,0.037253900974690154
17542900,1509771194.817351,60.85877314975919,17.478981018066406,-51.12999725341796,0.6882967591347026,0.026399699762937715,0.022559735002559176
17544500,1509771194.817351,63.36376691097816,0.4128818213939667,-50.99595642089862,0.930964571957468,0.042436993259653874,0.055927891463110259
17542500,1509771194.917629,63.05318003963603,2.1687192916870117,-50.684974670410156,0.9896733561094462,0.02816589921971346,0.030670474006344491
17542900,1509771194.917629,60.84454688593994,17.458471298217773,-51.14811325073241,0.6804873104376002,0.027989829256255684,0.029705372941622041
17544500,1509771194.917629,63.41454238380893,0.4128818213939667,-50.99595642089862,0.9284877319706591,0.048749854100654334,0.067896020792059059
17542500,1509771195.017473,63.09265974889797,2.162548542022705,-50.95414733886721,0.9946120774770449,0.025615358187427672,0.035206915733919909
17542900,1509771195.017473,60.8437472732901,17.36222267150879,-51.1809196472168,0.6896002918219782,0.025241222999874423,0.032282840073694911
17544500,1509771195.017473,63.4586343560264,0.4128818213939667,-50.99595642089862,0.9287085035412339,0.053748189171034869,0.08260782573124123
17542500,1509771195.11761,63.12992828473872,2.1280677318573,-50.88331222534181,0.9916291218262103,0.02702999484707164,0.025755187598169096
17542900,1509771195.11761,60.767101762801225,17.275928497314453,-50.892379760742195,0.7246134744164469,0.033130071289093628,0.030970473838434799
17544500,1509771195.11761,63.510623442750614,0.4128818213939667,-50.99595642089862,0.9287184598258342,0.062424128218366889,0.099231679883019494
17542500,1509771195.217687,63.16835947235157,2.1280677318573,-50.88331222534195,0.9936080543540219,0.028634248330182067,0.026120463554202441
17542900,1509771195.217687,60.86635061798087,17.375709533691406,-50.94807434082032,0.7497788177441973,0.031522650831892984,0.028320729400891941
17544500,1509771195.217687,63.558901105422876,0.4128818213939667,-50.99595642089862,0.932753189786337,0.072031459783284485,0.1203402079347419
17542500,1509771195.317716,63.16637331772334,2.2938551902770996,-50.95396041870122,0.9924579553897581,0.03500387448652198,0.029561440546184783
17542900,1509771195.317716,60.78942516398796,17.145143508911133,-50.9552116394043,0.7999566758347176,0.026661315688234852,0.033536920161596297
17544500,1509771195.317716,63.608488052394705,0.4128818213939667,-50.99595642089862,0.9360509321895392,0.082267539527274433,0.1406536680083571
17542500,1509771195.417849,63.25916333533406,2.2188963890075684,-50.76177215576173,0.9909040543529696,0.027211079496416313,0.033907854736755311
17542900,1509771195.417849,60.73824850113019,17.052793502807617,-50.86711883544922,0.5738629063541145,0.029209796667356961,0.029717880521493337
17544500,1509771195.417849,63.65699501721375,0.4128818213939667,-50.99595642089862,0.9409596277914374,0.093111408946474711,0.16108199735000955
17542500,1509771195.517897,63.16361119026848,2.168036937713623,-51.02348327636721,0.988889478992245,0.034743810633997077,0.030776021487074038
17542900,1509771195.517897,60.666187758734615,16.949560165405273,-51.10102462768554,0.6920576840922654,0.024298208566231213,0.025795835023932529
17544500,1509771195.517897,63.70508554198885,0.4128818213939667,-50.99595642089862,0.9462077983368117,0.10525591245207022,0.18281469170980563
17542500,1509771195.618018,63.229669550478484,2.168036937713623,-51.023483276367465,0.9976064572652893,0.035352947292782599,0.031446177079113131
17542900,1509771195.618018,60.66422896179335,16.82915687561035,-51.1610908508301,0.6410890924386617,0.033498191939037691,0.030838776317911359
17544500,1509771195.618018,63.752259688656544,0.4128818213939667,-50.99595642089862,0.9518831837065683,0.11909525872907731,0.20804733567150996
17542500,1509771195.71832,63.37204959064334,2.2340495586395264,-50.772655487060526,0.9996331236847976,0.029390529776384393,0.022109421902904856
17542900,1509771195.71832,60.70713297601433,16.84209632873535,-51.05254745483397,0.6315016473016678,0.02980234836316949,0.028276933193984381
17542500,1509771195.818144,63.47916716658291,2.2340495586395264,-50.772655487060604,0.9997942297452256,0.02993894531750832,0.022459723569222823
17542900,1509771195.818144,60.74932563027602,16.725082397460938,-51.10684967041014,0.6348957695498647,0.025115522926510404,0.029250553668167215
17544800,1509771195.918248,48.000333101241544,50.67613695431439,-51.90841293334976,0.9978099893539725,0.028858399594580687,0.029722236380363299
17542500,1509771195.918248,63.56320185932137,2.2489254474639893,-50.83057403564451,0.9922717163022036,0.030938475399293813,0.029935529852725434
17542900,1509771195.918248,60.82673731731706,16.65971565246582,-51.06709671020509,0.6449800525305341,0.024076531570434434,0.027972872274238891
17544800,1509771196.018728,48.00295693082405,50.67743828590958,-51.90841293334976,0.973618998884252,0.029844055650352159,0.030299930323493839
17542900,1509771196.018728,60.86170648830493,16.57168960571289,-51.034225463867195,0.6646643894906433,0.029356444766486623,0.026116263412240336
17542500,1509771196.018728,63.61048799755404,2.224095344543457,-50.87350082397462,0.9928470479421218,0.028133292524146879,0.029348636993488653
17544800,1509771196.118403,48.002844713789536,50.6802763759644,-51.90841293334976,0.692997561408777,0.030794130232431174,0.031660702118436961
17542500,1509771196.118403,63.63956529280969,2.224095344543457,-50.873500823974744,0.997492227459066,0.030083556380279486,0.03010731347729553
17542900,1509771196.118403,60.840066851046124,16.42840003967285,-51.081054687499986,0.6838108666836199,0.029395875816935164,0.025530397866136409
17544800,1509771196.218488,48.00564314313526,50.68261278257279,-51.90841293334976,0.9401142953038472,0.031834631588165262,0.032422152575006871
17542500,1509771196.218488,63.67507034205549,2.224095344543457,-50.873500823974744,0.9973910744762515,0.031754785064426326,0.031965327998805963
17542900,1509771196.218488,60.84737859056077,16.34314727783203,-50.90153503417968,0.694300028646114,0.026381620033993924,0.027994160323709018
17542500,1509771196.318598,63.69276971798932,2.0880630016326904,-51.04270553588866,0.9991578585815243,0.029043408622005874,0.030811709903745266
17542900,1509771196.318598,60.7930738279133,16.184852600097656,-51.09070587158204,0.7221431549234139,0.023486475503016659,0.027223014651814079
17544800,1509771196.318598,48.01050771738154,50.67033386230469,-51.90841293334976,0.9884263502261778,0.033542234467075716,0.03285359597364456
17542500,1509771196.41867,63.77977682630174,2.0880630016326904,-51.04270553588874,0.9955484786592416,0.033491662571248478,0.031509908117345893
17542900,1509771196.41867,60.88742718061444,16.178571701049805,-50.914379119873004,0.7271380279815817,0.023249739702462423,0.027134946832944616
17544800,1509771196.41867,48.0175341109504,50.67033386230469,-51.90841293334976,0.9656303101898904,0.034460314207474273,0.033162638925081811
17542500,1509771196.518755,63.87989876285182,2.121957778930664,-50.803737640380845,0.9763642959577239,0.029578456598315626,0.025998557299630083
17542900,1509771196.518755,60.87482781859794,16.010770797729492,-50.98676681518557,0.7442750141163909,0.027628737491142977,0.028104341558897853
17544800,1509771196.518755,48.02240674361455,50.67033386230469,-51.90841293334976,0.9777184906424359,0.036829507555254812,0.034564360207238659
17542500,1509771196.618833,63.966064612923084,2.121957778930664,-50.8037376403811,0.9707854858951752,0.02961177780345782,0.026677732948566985
17542900,1509771196.618833,60.89032409528379,15.956233978271484,-50.869338989257784,0.7639308860005466,0.020623113044277011,0.027211601893815714
17544800,1509771196.618833,48.0251860969103,50.67033386230469,-51.90841293334976,0.9856166408799854,0.039148833442360406,0.035932170354185493
17542500,1509771196.71894,64.01891823231894,2.121957778930664,-50.8037376403811,0.9633216861882866,0.030266894717112691,0.028160430463861068
17542900,1509771196.71894,60.846655085201974,15.757634162902832,-50.97475433349608,0.7282460433787498,0.025857725890308166,0.033885796088988895
17544800,1509771196.71894,48.03146411671272,50.67033386230469,-51.90841293334976,0.9968501784765355,0.04187308466645593,0.037981420481435935
17542500,1509771196.819031,64.0747261038246,2.121957778930664,-50.8037376403811,0.9828331043661992,0.03225047038539796,0.030056468845861679
17542900,1509771196.819031,60.9002793513711,15.75610637664795,-51.01246643066408,0.7275057416606187,0.023304527052053884,0.028399385647508133
17544800,1509771196.819031,48.0370638300453,50.67033386230469,-51.90841293334976,0.9631273038993905,0.046291301445299915,0.039957257846165627
17542500,1509771196.919127,64.13261885333256,2.121957778930664,-50.8037376403811,0.9804580854452647,0.034369078425361022,0.032343851100741686
17542900,1509771196.919127,60.91122547432511,15.661882400512695,-50.941196441650355,0.7286803393694752,0.020179215765936082,0.022281865684371287
17544800,1509771196.919127,48.04505420412992,50.67033386230469,-51.90841293334976,0.9994477046452611,0.050985327956510923,0.041661949879161948
17542500,1509771197.019226,64.18759170640129,2.121957778930664,-50.8037376403811,0.9773563702899287,0.0391944688565143,0.035653238472240653
17542900,1509771197.019226,60.93539462763808,15.47070598602295,-50.94951629638672,0.733662530778705,0.027789398317990762,0.027764495314655448
17544800,1509771197.019226,48.05110262234138,50.67033386230469,-51.90841293334976,0.9746401452769107,0.054435789723600463,0.043331140801143406
17542500,1509771197.119259,64.27001933999347,2.1454148292541504,-50.83565902709962,0.9745670534921189,0.031372469530377339,0.027689082886809838
17542900,1509771197.119259,60.97612522808645,15.392966270446777,-51.03455734252928,0.7392812376272431,0.024299039886316019,0.028111459971812094
17544800,1509771197.119259,48.054156984682905,50.67033386230469,-51.90841293334976,0.9894023021562968,0.059582148953173854,0.044682471490107879
17542500,1509771197.219384,64.30878635230475,2.1841280460357666,-50.968544006347635,0.977415969913607,0.032936168836724719,0.026008365791540988
17542900,1509771197.219384,61.02674762961252,15.320569038391113,-50.957717895507805,0.7534358510795968,0.031563589535840354,0.034456960036293408
17544800,1509771197.219384,48.05672647390527,50.67033386230469,-51.90841293334976,0.9990749172429424,0.068008349516651745,0.046676477688916078
17542500,1509771197.319441,64.37050054516143,2.1873393058776855,-50.9179573059082,0.9832409007696753,0.026830557549432508,0.027985150918861067
17542900,1509771197.319441,61.055590605181266,15.196747779846191,-50.97566604614254,0.7574202225491311,0.028046937386794944,0.033071100023538809
17544800,1509771197.319441,48.060984653801874,50.67033386230469,-51.90841293334976,0.9632881774754039,0.075684979341035602,0.048335208548732238
17542500,1509771197.419563,64.32081183331778,2.177851915359497,-50.9488639831543,0.9872658546246412,0.024964413913611105,0.030464354576106054
17542900,1509771197.419563,61.05402648912593,15.158548355102539,-50.955368041992216,0.7627719889358386,0.025335635712053162,0.030737883951024732
